0.5699615146391077,0.5739374092373368,0.6018103342324777,[0.5]|0.5_holmes.txt
0.6018103342324777,0.6978868737078161,0.7147092934200221,[0.1]|0.1_alice.txt
0.5699615146391077,0.6978868737078161,0.7815604966697735,[0.2]|0.2_alice_a.txt
0.5739374092373368,0.7147092934200221,0.7815604966697735,[0.3]|0.3_alice_b.txt
